Date,Site,Hi_Lo,Replicate,TransectDepth,Pelagic_Benthic,Length,CommonName,Sex,Family,Genus,Species,Latin,a,b,abSource
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
7-Mar-20,Dragon,Lo,4,15,Pass One,4,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
